Name,Area,Lon,Lat,PET_FAO_R2,PET_FAO_p_value,PET_FAO_par_P,PET_FAO_par_Ep,PET_FAO_par_CO2,PET_FAO_CO2_contribution,PET_FAO_P_contribution,PET_FAO_Ep_contribution,PET_FAO_Q_change,PET_FAO_obs,PET_FAO_YANG_R2,PET_FAO_YANG_p_value,PET_FAO_YANG_par_P,PET_FAO_YANG_par_Ep,PET_FAO_YANG_par_CO2,PET_FAO_YANG_CO2_contribution,PET_FAO_YANG_P_contribution,PET_FAO_YANG_Ep_contribution,PET_FAO_YANG_Q_change,PET_FAO_YANG_obs,PET_PT_R2,PET_PT_p_value,PET_PT_par_P,PET_PT_par_Ep,PET_PT_par_CO2,PET_PT_CO2_contribution,PET_PT_P_contribution,PET_PT_Ep_contribution,PET_PT_Q_change,PET_PT_obs,PET_HargreavesSamani_R2,PET_HargreavesSamani_p_value,PET_HargreavesSamani_par_P,PET_HargreavesSamani_par_Ep,PET_HargreavesSamani_par_CO2,PET_HargreavesSamani_CO2_contribution,PET_HargreavesSamani_P_contribution,PET_HargreavesSamani_Ep_contribution,PET_HargreavesSamani_Q_change,PET_HargreavesSamani_obs
Canada_09AA012,864,-134.883606,60.12778091,0.203154341,0.074403539,0.429474581,0.022539656,0.093233842,0.008782628,0.040456506,0.002123236,0.0942,295.53915,0.203325404,0.07418828,0.429498215,0.026073836,0.093483063,0.008806105,0.040458732,0.002456155,0.0942,295.53915,0.205166794,0.071906092,0.42597899,0.05059475,0.097943234,0.009226253,0.040127221,0.004766025,0.0942,295.53915,0.249427892,0.032870724,0.401804895,0.219848984,0.066830958,0.006295476,0.037850021,0.020709774,0.0942,295.53915
Canada_09AA013,989,-134.3325043,59.94778061,0.162235773,0.181925386,0.421071982,-0.055814145,0.147028107,0.148506714,0.425306544,-0.056375447,-1.010056623,509.3003968,0.162131388,0.182190075,0.421031412,-0.054859786,0.147046491,0.148525282,0.425265566,-0.05541149,-1.010056623,509.3003968,0.163288317,0.179274691,0.421879058,-0.063942169,0.1508644,0.152381586,0.426121736,-0.064585211,-1.010056623,509.3003968,0.167499065,0.168996814,0.445642245,-0.094988068,0.161161353,0.162782092,0.450123901,-0.095943327,-1.010056623,509.3003968
Canada_09AB001,19551,-135.0640259,60.74449921,0.155139266,0.186866271,0.279639554,0.277493027,-0.113790639,-0.126733859,0.31144741,0.309056725,1.113745912,403.0230244,0.156291053,0.183811999,0.279371385,0.279475088,-0.112781687,-0.125610142,0.311148738,0.311264237,1.113745912,403.0230244,0.166172101,0.159316285,0.271284258,0.295745356,-0.115430756,-0.128560532,0.302141733,0.329385181,1.113745912,403.0230244,0.314814199,0.013059956,0.215912612,0.489230901,-0.174857991,-0.194747372,0.240471788,0.544878916,1.113745912,403.0230244
Canada_09AC001,7045,-135.7411041,60.85110855,0.216644745,0.052937987,0.368103597,0.002230362,-0.210089575,-0.231937102,0.406383236,0.0024623,1.103991483,287.2838176,0.216676688,0.052907594,0.369036603,0.006232866,-0.209563753,-0.231356599,0.407413266,0.006881031,1.103991483,287.2838176,0.221507655,0.048488014,0.3843562,0.07191282,-0.200111451,-0.220921337,0.424325971,0.07939114,1.103991483,287.2838176,0.294579425,0.011807786,0.370970846,0.279452545,-0.197571306,-0.21811704,0.409548655,0.30851323,1.103991483,287.2838176
Canada_09AE003,3393,-131.7686157,59.93082809,0.490756084,0.000179419,0.409493067,-0.438403396,-0.128132583,-0.383355802,1.22514929,-1.311645183,2.991868212,439.9061297,0.491818274,0.000174234,0.410855885,-0.439212055,-0.129045326,-0.386086608,1.229226662,-1.314064585,2.991868212,439.9061297,0.47255386,0.000293644,0.439902704,-0.409570159,-0.143995628,-0.430815942,1.316130915,-1.22537994,2.991868212,439.9061297,0.450647889,0.000518887,0.554558829,-0.379549951,-0.100316192,-0.300132827,1.659166931,-1.135563432,2.991868212,439.9061297
Canada_09AH003,1796,-137.0096741,62.56782913,0.706817778,7.05E-08,0.330858644,-0.56105325,-0.194981019,-0.100361442,0.170300939,-0.288787665,0.514724165,143.5571774,0.706730541,7.08E-08,0.336123635,-0.557704037,-0.197203835,-0.101505579,0.173010957,-0.287063745,0.514724165,143.5571774,0.669290064,3.94E-07,0.528451548,-0.419769727,-0.206422965,-0.106250888,0.272006782,-0.216065622,0.514724165,143.5571774,0.646548115,1.02E-06,0.599350774,-0.374217345,-0.235128761,-0.121026455,0.308500327,-0.19261871,0.514724165,143.5571774
Canada_09AH004,6409,-136.2802734,62.05117035,0.558295121,1.63E-05,0.272168538,-0.577104595,-0.081091807,-0.021114357,0.070866145,-0.150264164,0.260375962,74.49872176,0.557502745,1.67E-05,0.274813318,-0.574800449,-0.083961747,-0.021861621,0.071554782,-0.14966422,0.260375962,74.49872176,0.466718116,0.000253967,0.379650484,-0.438484322,-0.164050547,-0.042714819,0.09885186,-0.114170777,0.260375962,74.49872176,0.438053104,0.000541766,0.438537746,-0.392403993,-0.154755212,-0.040294537,0.114184687,-0.102172567,0.260375962,74.49872176
Canada_09BA001,7305,-132.4071655,61.98878098,0.430722109,0.000382643,0.337880743,-0.437074394,-0.025474866,-0.012163155,0.161323555,-0.208684266,0.477457084,288.5484287,0.431407383,0.000375601,0.340204128,-0.436569673,-0.027175726,-0.012975243,0.162432871,-0.208443283,0.477457084,288.5484287,0.422166108,0.000481545,0.427110216,-0.392635425,-0.075915135,-0.036246219,0.203926798,-0.187466565,0.477457084,288.5484287,0.349102121,0.002980746,0.447986665,-0.282209621,-0.059313327,-0.028319568,0.213894407,-0.134742983,0.477457084,288.5484287
Canada_09BC001,48866,-136.5805664,62.82971954,0.613022798,9.31E-07,0.386472179,-0.487276653,-0.050557624,-0.040560396,0.310051448,-0.390922918,0.802260719,255.784182,0.612851835,9.38E-07,0.388979206,-0.485230067,-0.052818474,-0.042374187,0.312062738,-0.389281022,0.802260719,255.784182,0.58309833,3.00E-06,0.502063646,-0.391404785,-0.108289379,-0.086876315,0.402785942,-0.314008684,0.802260719,255.784182,0.555075702,8.30E-06,0.546623303,-0.343106349,-0.073781396,-0.059191916,0.438534404,-0.275260747,0.802260719,255.784182
Canada_09BC004,21948,-133.3778076,62.2207489,0.596790441,1.78E-06,0.419580576,-0.432812227,-0.146158284,-0.070268246,0.201720972,-0.208082328,0.480768137,291.1577583,0.59760692,1.72E-06,0.421361041,-0.432566531,-0.148068527,-0.07118663,0.202576963,-0.207964206,0.480768137,291.1577583,0.583434034,2.96E-06,0.506505972,-0.379034613,-0.197067436,-0.094743744,0.243511933,-0.182227765,0.480768137,291.1577583,0.522885303,2.47E-05,0.551307403,-0.280542406,-0.171962131,-0.082673914,0.265051033,-0.13487585,0.480768137,291.1577583
Canada_09CA004,654,-139.167923,61.34600067,0.314081673,0.011131127,0.080862811,-0.50925408,0.012736928,0.018532837,0.117659242,-0.740988945,1.455047637,403.1170028,0.312238257,0.011544709,0.08434865,-0.505292875,0.01179109,0.017156597,0.122731304,-0.735225205,1.455047637,403.1170028,0.237802318,0.045893627,0.253836967,-0.327362433,0.051812508,0.075389668,0.369344879,-0.476327934,1.455047637,403.1170028,0.179183241,0.120603206,0.347168167,-0.173891399,0.060441306,0.08794498,0.505146221,-0.25302027,1.455047637,403.1170028
Canada_09CB001,6233,-140.55867,61.98817062,0.434366229,0.001021163,0.357929752,0.785167059,0.280922456,0.556401042,0.708923345,1.555118719,1.980621451,590.2082869,0.439621446,0.000900734,0.360927347,0.790506098,0.283951246,0.562399929,0.714860445,1.565693336,1.980621451,590.2082869,0.430790267,0.001111385,0.326643812,0.763254873,0.265707478,0.526265931,0.646957741,1.511718975,1.980621451,590.2082869,0.570748,2.42E-05,0.151167356,0.773520909,0.139905405,0.277099647,0.299405308,1.532052106,1.980621451,590.2082869
Canada_09EA004,1088,-138.596283,64.00196838,0.4737042,0.000209754,0.256528534,-0.506955471,-0.019062198,-0.005292246,-0.071220128,-0.140746268,-0.277630435,376.0017197,0.471970684,0.000220004,0.257902179,-0.504235498,-0.021027065,-0.005837753,-0.071601494,-0.13999112,-0.277630435,376.0017197,0.396343583,0.001518481,0.368640566,-0.351452742,-0.060884215,-0.016903311,-0.102345841,-0.097573978,-0.277630435,376.0017197,0.31113626,0.009933099,0.530758342,-0.07060327,-0.094631145,-0.026272486,-0.147354669,-0.019601617,-0.277630435,376.0017197
Canada_10AA001,32556,-128.9069366,60.05083084,0.57109424,7.04E-06,0.366179432,-0.547176597,0.074888615,0.114550862,0.560114106,-0.836970359,1.529616513,360.0166588,0.571890519,6.84E-06,0.367899273,-0.546844984,0.073098465,0.111812619,0.562744804,-0.836463118,1.529616513,360.0166588,0.577442539,5.61E-06,0.445151012,-0.521595987,0.042768127,0.065418833,0.680910339,-0.797841834,1.529616513,360.0166588,0.515718301,4.42E-05,0.588018687,-0.440527459,0.05584979,0.085428761,0.899443093,-0.673838076,1.529616513,360.0166588
Canada_10AB001,12778,-129.1188965,60.4738884,0.631213064,7.09E-07,0.369692593,-0.587544749,0.065052369,0.163847665,0.93114622,-1.479851322,2.518704023,397.2602954,0.632136974,6.82E-07,0.371731913,-0.58715883,0.063078451,0.158875947,0.936282665,-1.478879307,2.518704023,397.2602954,0.612698654,1.49E-06,0.46294093,-0.535547914,0.02757134,0.069444046,1.166011182,-1.348886686,2.518704023,397.2602954,0.529935681,2.82E-05,0.604053656,-0.434905707,0.040785229,0.102725921,1.521432373,-1.095398755,2.518704023,397.2602954
Canada_10BE004,2542,-125.3826065,58.85496902,0.526027025,4.57E-05,0.471424607,-0.356386255,-0.064480638,-0.036402998,0.266146082,-0.20120037,-0.564557042,534.6856722,0.526933972,4.44E-05,0.472450277,-0.357074014,-0.065058558,-0.036729267,0.266725131,-0.201588649,-0.564557042,534.6856722,0.487151837,0.000144029,0.496112704,-0.282392656,-0.073757178,-0.041640134,0.28008392,-0.159426763,-0.564557042,534.6856722,0.527852191,4.32E-05,0.580245428,-0.327487228,-0.066752564,-0.03768563,0.327581642,-0.184885221,-0.564557042,534.6856722
Canada_10BE007,1173,-125.9402466,59.33597183,0.252470006,0.027231947,0.263949848,-0.335859756,0.011417924,0.013424102,0.31032696,-0.394871744,-1.175704255,439.4417011,0.254681648,0.026101307,0.262240605,-0.339787862,0.011244491,0.013220196,0.308317395,-0.399490035,-1.175704255,439.4417011,0.318695891,0.007116203,0.186262429,-0.452986418,0.00511798,0.006017231,0.21898953,-0.532578059,-1.175704255,439.4417011,0.345682281,0.003936194,0.327569183,-0.439676453,0.016811995,0.019765934,0.385124483,-0.516929477,-1.175704255,439.4417011
Canada_10BE009,209,-126.2275009,59.45417023,0.258107492,0.027989735,-0.071592341,-0.533238256,0.158179675,0.195717443,-0.088581987,-0.659781529,-1.237310943,172.5277901,0.259779706,0.027128664,-0.072194924,-0.535177457,0.158622693,0.196265594,-0.089327569,-0.662180925,-1.237310943,172.5277901,0.242010776,0.037639089,-0.037834747,-0.509090948,0.211838474,0.262110061,-0.046813346,-0.629903801,-1.237310943,172.5277901,0.317325567,0.008746804,0.06669896,-0.546506334,0.24806974,0.306939404,0.082527353,-0.676198267,-1.237310943,172.5277901
Canada_10CB001,2184,-122.6914673,57.23822021,0.731480823,1.05E-08,0.689925572,-0.157236605,-0.128701742,-0.161347434,0.864927847,-0.197120274,-1.253653846,376.9070149,0.731973717,1.03E-08,0.688588331,-0.159751194,-0.128483419,-0.161073732,0.86325141,-0.200272699,-1.253653846,376.9070149,0.729284634,1.19E-08,0.708828376,-0.139892334,-0.121773562,-0.152661895,0.88862542,-0.175376562,-1.253653846,376.9070149,0.734995023,8.67E-09,0.73951983,-0.141754194,-0.131786071,-0.165214115,0.927101879,-0.17771069,-1.253653846,376.9070149
Canada_10CD001,20277,-122.6616364,58.78810883,0.617426667,3.14E-06,0.567144482,-0.269347082,-0.13675979,-0.17579149,0.729009409,-0.346219638,-1.285403335,330.3917944,0.618165729,3.06E-06,0.566711918,-0.270964171,-0.136657196,-0.175659616,0.728453389,-0.34829825,-1.285403335,330.3917944,0.656303522,6.83E-07,0.518490216,-0.367567779,-0.101096796,-0.129950158,0.666469053,-0.47247285,-1.285403335,330.3917944,0.608157206,4.42E-06,0.642008854,-0.212671101,-0.165773644,-0.213085994,0.825240322,-0.273368142,-1.285403335,330.3917944
Canada_10CD003,277,-123.3188934,58.8923912,0.261022187,0.030408991,0.432757783,-0.117024696,-0.062320247,-0.161327465,1.120273423,-0.302940033,2.588684635,142.3184467,0.261511782,0.030140798,0.43145632,-0.11979751,-0.061982567,-0.16045332,1.116904348,-0.310117972,2.588684635,142.3184467,0.278496846,0.022062126,0.399944959,-0.196901226,-0.024219326,-0.062696197,1.035331369,-0.509715178,2.588684635,142.3184467,0.330726881,0.007964479,0.369854757,-0.308856014,-0.051221204,-0.132595545,0.957437327,-0.799530818,2.588684635,142.3184467
Canada_10CD004,334,-122.7201691,58.03025055,0.589518227,2.01E-05,0.461010932,-0.366992379,-0.192571809,-0.271211927,-0.649272932,-0.516860233,-1.408367757,239.935537,0.590342643,1.96E-05,0.46028831,-0.368469762,-0.192467668,-0.271065258,-0.648255215,-0.518940932,-1.408367757,239.935537,0.547335608,7.30E-05,0.509549391,-0.27648455,-0.205304638,-0.289144432,-0.717632933,-0.389391925,-1.408367757,239.935537,0.597764896,1.54E-05,0.472130765,-0.371209417,-0.201039893,-0.283138104,-0.664933747,-0.522799373,-1.408367757,239.935537
Canada_10CD005,108,-122.7155838,58.10599899,0.040932601,0.765273924,0.15090636,-0.078600173,0.044788915,0.144492624,-0.48683599,-0.253570447,-3.22608,238.1802839,0.040966508,0.765039953,0.150789837,-0.078899351,0.044878566,0.144781843,-0.486460076,-0.254535619,-3.22608,238.1802839,0.036872544,0.793311536,0.187640624,-0.006277483,0.022752132,0.073400197,-0.605343663,-0.020251661,-3.22608,238.1802839,0.050994913,0.696449147,0.139364414,-0.132588454,0.050806824,0.16390688,-0.449600748,-0.427740959,-3.22608,238.1802839
Canada_10EA003,8565,-125.4107513,61.52996826,0.395966897,0.003117909,0.29851632,-0.402048551,-0.084225647,-0.316804506,1.122832754,-1.512256624,3.761378125,358.9556831,0.393443376,0.003289501,0.301392895,-0.397105958,-0.087060183,-0.327466269,1.133652642,-1.493665664,3.761378125,358.9556831,0.335550108,0.010536039,0.351873959,-0.28730788,-0.090092138,-0.338870597,1.323531012,-1.080673575,3.761378125,358.9556831,0.38482676,0.003942446,0.433365812,-0.354469117,-0.005444511,-0.020478863,1.630052684,-1.333292383,3.761378125,358.9556831
Canada_10EB001,14560,-125.7970276,61.6361084,0.38293739,0.0020801,-0.128318522,-0.655115825,-0.081580908,-0.052135848,-0.082004419,-0.418664366,0.639069231,499.6104434,0.380226802,0.00221471,-0.123415924,-0.649690903,-0.085324953,-0.054528552,-0.078871319,-0.415197465,0.639069231,499.6104434,0.270703055,0.02207064,-0.037743034,-0.502353476,-0.127327864,-0.08137132,-0.024120412,-0.32103865,0.639069231,499.6104434,0.154522103,0.163413258,0.150379314,-0.267548145,-0.158072257,-0.101019116,0.096102793,-0.170981787,0.639069231,499.6104434
Canada_10ED003,557,-122.0942535,61.33358002,0.54595525,1.67E-05,0.527808404,-0.401314417,-0.097213687,-0.217730636,-1.182138675,-0.898828608,2.239711733,169.4118037,0.547181175,1.60E-05,0.52809417,-0.402791075,-0.097633414,-0.218670704,-1.182778708,-0.902135897,2.239711733,169.4118037,0.56664128,8.23E-06,0.508569617,-0.431436012,-0.090410959,-0.202494486,-1.139049338,-0.966292297,2.239711733,169.4118037,0.527558638,3.04E-05,0.653097303,-0.363363531,-0.142421567,-0.318983254,-1.462749692,-0.813829564,2.239711733,169.4118037
Canada_10FB005,1239,-121.2381897,61.44552994,0.418299304,0.000689906,0.445652154,-0.339313723,-0.002510064,-0.007567936,-1.343657531,-1.023043275,3.015036543,144.5967368,0.418515086,0.000686104,0.445977087,-0.33944848,-0.002838173,-0.008557197,-1.344637215,-1.023449571,3.015036543,144.5967368,0.440465337,0.000386415,0.446307309,-0.367792307,-0.016563979,-0.049941001,-1.345632845,-1.108907245,3.015036543,144.5967368,0.381999489,0.001695178,0.554723071,-0.245620642,-0.037525724,-0.113141429,-1.672510331,-0.740555211,3.015036543,144.5967368
Canada_10JA002,32222,-117.7580566,65.59832764,0.1229019,0.261674807,0.310439056,0.103709033,0.105938184,0.049665472,0.14553867,0.048620412,0.468815592,111.2073698,0.123309497,0.260147781,0.310409191,0.105696546,0.105751523,0.049577963,0.145524668,0.049552189,0.468815592,111.2073698,0.142299724,0.196807519,0.304512801,0.175249626,0.095766935,0.044897032,0.142760349,0.082159757,0.468815592,111.2073698,0.130510004,0.234370133,0.24603966,0.158842959,0.067956274,0.031858961,0.115347229,0.074468056,0.468815592,111.2073698
Canada_10LA002,18745,-133.0896454,66.78743744,0.395396295,0.001553019,0.480272408,-0.225948862,-0.047848242,-0.037322088,0.37461709,-0.176242282,0.780009603,274.8277784,0.394974756,0.001568621,0.481126752,-0.224454028,-0.048533383,-0.037856505,0.375283487,-0.175076297,0.780009603,274.8277784,0.401249523,0.001350676,0.499725463,-0.231324965,-0.040066973,-0.031252623,0.38979066,-0.180435694,0.780009603,274.8277784,0.368850675,0.002871924,0.628193112,0.099300246,-0.114662962,-0.089438211,0.489996659,0.077455146,0.780009603,274.8277784
Canada_10MC002,70680,-134.8888092,67.25888824,0.299281879,0.017507593,0.236287383,-0.382350135,-0.069834131,-0.050339382,0.170325895,-0.275614077,0.720842105,303.7390747,0.299408572,0.017466345,0.236920319,-0.381924164,-0.071460729,-0.051511902,0.170782142,-0.275307019,0.720842105,303.7390747,0.34484969,0.007241127,0.295597549,-0.408137623,-0.112390513,-0.081015814,0.21307916,-0.294202784,0.720842105,303.7390747,0.21128577,0.079938591,0.491178319,0.037842256,-0.223998528,-0.16146757,0.354062013,0.027278291,0.720842105,303.7390747
Canada_11AE009,840,-106.8388901,48.96944046,0.207477352,0.062339476,0.487160418,0.04372593,-0.117053846,-0.029033749,0.120834077,0.010845673,0.248037551,16.21736229,0.20751004,0.062303445,0.487815598,0.044587226,-0.117146116,-0.029056636,0.120996586,0.011059306,0.248037551,16.21736229,0.206782775,0.063109512,0.445858697,-0.013919029,-0.110312129,-0.02736155,0.110589699,-0.003452442,0.248037551,16.21736229,0.227102387,0.043788085,0.283839141,-0.221572332,-0.081557169,-0.02022924,0.070402765,-0.054958259,0.248037551,16.21736229
Chile_04313001,680.1087655,-70.4344,-30.1222,0.269726597,0.029933505,0.499344457,-0.057723488,0.183836953,0.49510781,-1.344829404,-0.15546031,-2.693189815,128.5408612,0.269889318,0.029847472,0.4982631,-0.059671389,0.183589542,0.494441484,-1.341917107,-0.160706376,-2.693189815,128.5408612,0.296406915,0.018467676,0.615739788,0.193047051,0.163636582,0.440704375,-1.658304126,0.519912351,-2.693189815,128.5408612,0.281400549,0.024298338,0.586947917,0.133464167,0.165839365,0.44663689,-1.580762153,0.359444334,-2.693189815,128.5408612
185-Pangduo,16472.18655,91.35,30.1,0.48798334,0.000140671,0.617198182,-0.104254024,0.186878895,0.380403752,1.256345741,-0.212215627,2.035562934,181.3998347,0.487346166,0.000143237,0.618292039,-0.1003595,0.185210209,0.377007036,1.258572357,-0.204288078,2.035562934,181.3998347,0.49888456,0.000102861,0.56896469,-0.168775041,0.217698805,0.443139618,1.158163434,-0.343552218,2.035562934,181.3998347,0.480353107,0.000174402,0.647597755,0.038615799,0.125672782,0.255814856,1.318225987,0.078604889,2.035562934,181.3998347
GRDC_1259110,7000,18.2188,-26.8021,0.446162811,0.000769095,0.010097275,-0.628203744,-0.137145769,-0.055669241,0.004098615,-0.254996023,0.405912931,7.483216243,0.44547564,0.000782041,0.011553519,-0.626114135,-0.139522297,-0.056633905,0.004689723,-0.254147824,0.405912931,7.483216243,0.365444273,0.004744343,0.508190961,-0.151601753,-0.175553382,-0.071259388,0.206281282,-0.061537112,0.405912931,7.483216243,0.381927215,0.003343887,0.336365743,-0.290506443,-0.148664034,-0.060344654,0.136535205,-0.117920322,0.405912931,7.483216243
GRDC_3275250,2380,-69.2562,-33.7771,0.012327031,0.947210484,0.05334917,-0.096629281,0.028799222,0.103079532,-0.190949861,-0.345860071,-3.579247059,391.937441,0.013077866,0.942660613,0.053838883,-0.100466496,0.028048121,0.100391154,-0.192702665,-0.359594409,-3.579247059,391.937441,0.06506432,0.575729194,0.112728164,0.256295652,0.027710211,0.099181691,-0.403481951,0.917345459,-3.579247059,391.937441,0.017001003,0.917635512,0.061252147,0.118689206,0.039072138,0.139848834,-0.219236566,0.424817993,-3.579247059,391.937441
GRDC_3275280,2753,-69.3229,-34.6729,0.037508722,0.779676421,-0.113241394,-0.012234664,0.138429255,1.013480601,0.829072991,-0.089573513,-7.321289156,394.2949698,0.037580508,0.779163237,-0.113648186,-0.014959567,0.138552148,1.014380335,0.832051231,-0.109523318,-7.321289156,394.2949698,0.136595376,0.242281163,-0.030374252,0.325541702,0.132029303,0.966624705,0.222378681,2.383384936,-7.321289156,394.2949698,0.051086926,0.683658686,-0.101463422,0.117679013,0.133554522,0.977791277,0.742843049,0.861562085,-7.321289156,394.2949698
GRDC_3275800,30200,-69.4104,-38.5229,0.838374042,5.53E-12,1.001004599,0.29185795,-0.065313703,-0.211136661,-3.235902376,0.943476019,-3.232654856,302.5989982,0.840179552,4.68E-12,1.004745019,0.296556518,-0.064147279,-0.207366012,-3.247993864,0.958664868,-3.232654856,302.5989982,0.88399722,3.92E-14,1.050953159,0.390171143,-0.08263162,-0.267119507,-3.397368833,1.261288641,-3.232654856,302.5989982,0.845887362,2.72E-12,1.015990269,0.316559021,-0.080125215,-0.259017165,-3.284345877,1.023326056,-3.232654856,302.5989982
GRDC_4101400,8106.7,-148.9687,70.2813,0.069366232,0.519486057,0.176867015,0.001068003,-0.214254821,-0.233028477,0.192364638,0.001161585,1.087623028,162.7850154,0.069365524,0.519490689,0.176106916,-0.000427136,-0.214070352,-0.232827845,0.191537937,-0.000464563,1.087623028,162.7850154,0.074407732,0.487177405,0.137311847,-0.080962012,-0.207781442,-0.225987882,0.149343527,-0.088056149,1.087623028,162.7850154,0.072566052,0.498816093,0.163612592,-0.058319148,-0.206482861,-0.224575515,0.177948822,-0.063429248,1.087623028,162.7850154
GRDC_4115305,9194.5,-119.6187,48.9854,0.393138383,0.001022706,0.220132231,-0.552978905,-0.008075331,-0.003594146,-0.097975856,-0.24611835,0.445077285,219.2362762,0.394703416,0.000983006,0.221319341,-0.554199813,-0.008496026,-0.003781388,-0.098504212,-0.246661748,0.445077285,219.2362762,0.421672279,0.000487922,0.230939254,-0.577776079,0.022843249,0.010167011,-0.102785816,-0.257155009,0.445077285,219.2362762,0.446068429,0.000250947,0.328177346,-0.595942366,0.041442855,0.018445273,-0.146064282,-0.26524041,0.445077285,219.2362762
GRDC_4115310,5698,-118.7646,48.9813,0.551805978,9.31E-06,0.333428184,-0.541918935,-0.052518413,-0.024887168,-0.15800331,-0.256801883,-0.473875087,255.1683787,0.552088367,9.22E-06,0.334914835,-0.541585263,-0.052395044,-0.024828706,-0.158707797,-0.256643764,-0.473875087,255.1683787,0.605741106,1.25E-06,0.387557149,-0.572281038,-0.029106014,-0.013792615,-0.183653678,-0.271189727,-0.473875087,255.1683787,0.497894284,5.47E-05,0.464887309,-0.448392321,-0.0185282,-0.008780053,-0.220298514,-0.21248195,-0.473875087,255.1683787
GRDC_4115410,2667.7,-116.1896,47.2729,0.487361131,0.000104032,0.43653764,-0.420545028,-0.154284735,-0.166960762,-0.472403554,-0.45509699,-1.082159957,752.7798176,0.489213323,9.85E-05,0.436306621,-0.422948531,-0.153743729,-0.166375308,-0.472153554,-0.457697964,-1.082159957,752.7798176,0.520187491,3.84E-05,0.448610652,-0.457095333,-0.15040928,-0.1627669,-0.485468484,-0.494650265,-1.082159957,752.7798176,0.55760231,1.13E-05,0.485915411,-0.493340224,-0.148182318,-0.160356971,-0.5258382,-0.533873036,-1.082159957,752.7798176
GRDC_4119315,5415.7,-87.8229,41.0104,0.66553799,1.60E-07,0.828537115,0.049373674,-0.073700256,-0.022135216,0.24884375,0.014828944,0.300341102,356.1563224,0.665642583,1.59E-07,0.829272891,0.050808625,-0.073856464,-0.022182132,0.249064734,0.015259918,0.300341102,356.1563224,0.668720245,1.38E-07,0.854278625,0.087891355,-0.080169734,-0.024078266,0.256574984,0.026397386,0.300341102,356.1563224,0.664979862,1.64E-07,0.820562818,0.039537751,-0.074569746,-0.02239636,0.246448741,0.011874812,0.300341102,356.1563224
GRDC_4122636,6086.5,-99.3854,41.7813,0.463679927,0.000152225,0.738933691,0.07643904,-0.006111456,-0.001429174,-0.172800891,0.017875399,0.233851688,80.78473658,0.463503196,0.000153004,0.73625014,0.073125747,-0.00586827,-0.001372305,-0.172173338,0.017100579,0.233851688,80.78473658,0.461484862,0.000162165,0.676194359,-0.005823533,0.00025754,6.02E-05,-0.158129192,-0.001361843,0.233851688,80.78473658,0.470262387,0.000125714,0.558652473,-0.152642707,-0.006239641,-0.00145915,-0.130641824,-0.035695755,0.233851688,80.78473658
GRDC_4143790,1240.6,-72.6979,44.9604,0.801847924,5.21E-11,0.711617006,-0.314844332,0.036283774,0.214977907,4.216262959,-1.865422672,5.924904724,753.6434097,0.80211609,5.10E-11,0.712479795,-0.314905457,0.0363712,0.215495893,4.221374905,-1.865784827,5.924904724,753.6434097,0.80741187,3.36E-11,0.744297078,-0.309676276,0.027635879,0.163739952,4.409889272,-1.834802431,5.924904724,753.6434097,0.746204429,2.33E-09,0.815610359,-0.160584362,0.039178177,0.232126968,4.832413668,-0.951447043,5.924904724,753.6434097
GRDC_4152500,1908.8,-110.1062,31.3771,0.198943641,0.065619336,0.488275207,0.328053152,-0.039658515,-0.010072065,-0.124007156,0.083315593,0.253969799,7.330755239,0.199495571,0.064969417,0.488388679,0.328797215,-0.038661984,-0.009818976,-0.124035974,0.083504563,0.253969799,7.330755239,0.170465817,0.108192173,0.334073217,-0.240457791,0.054727403,0.013899107,-0.084844508,-0.061069017,0.253969799,7.330755239,0.30167417,0.008635034,0.491783319,0.462297662,-0.059066477,-0.015001101,-0.124898111,0.117409644,0.253969799,7.330755239
GRDC_4202120,2960,-136.9854,61.1813,0.31639049,0.006265241,-0.095500168,-0.575271115,-0.021041007,-0.006502575,0.029513656,-0.177783496,0.309042973,96.39600892,0.316213779,0.006289725,-0.093735649,-0.574271453,-0.023819096,-0.007361124,0.028968344,-0.177474557,0.309042973,96.39600892,0.268180104,0.017403863,-0.047362177,-0.515964738,-0.064983421,-0.02008267,0.014636948,-0.159455277,0.309042973,96.39600892,0.30019844,0.0089134,0.040963396,-0.540788453,-0.038200245,-0.011805517,-0.01265945,-0.167126871,0.309042973,96.39600892
